{'tank_id': 56065, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R115_IS-3_auto_S.png', 'battles': 1974, 'avg_earnings': 83062, 'avg_profit': 51376, 'avg_ammo_cost': 18613, 'cost_per_shot': 1968, 'avg_repair_cost': 6600, 'avg_consumables_cost': 6472, 'earnings_per_minute': 17053, 'profit_per_minute': 10548, 'class': 'HT', 'isPrem': True, 'name': 'Peregrine'}
{'tank_id': 34337, 'tier': 9, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/usa-A146_TL_7_120.png', 'battles': 156, 'avg_earnings': 85854, 'avg_profit': 37916, 'avg_ammo_cost': 33540, 'cost_per_shot': 3364, 'avg_repair_cost': 7692, 'avg_consumables_cost': 6705, 'earnings_per_minute': 13376, 'profit_per_minute': 5907, 'class': 'TD', 'isPrem': True, 'name': 'TL-7'}
{'tank_id': 52065, 'tier': 8, 'nation': 'Japan', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J18_STA_2_3.png', 'battles': 1507, 'avg_earnings': 65866, 'avg_profit': 37843, 'avg_ammo_cost': 15995, 'cost_per_shot': 1412, 'avg_repair_cost': 7560, 'avg_consumables_cost': 4467, 'earnings_per_minute': 12155, 'profit_per_minute': 6983, 'class': 'MT', 'isPrem': True, 'name': 'STA-2'}
{'tank_id': 31745, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R177_ISU_152K_BL10.png', 'battles': 3736, 'avg_earnings': 67866, 'avg_profit': 37030, 'avg_ammo_cost': 14852, 'cost_per_shot': 2781, 'avg_repair_cost': 5834, 'avg_consumables_cost': 10148, 'earnings_per_minute': 11548, 'profit_per_minute': 6301, 'class': 'TD', 'isPrem': True, 'name': 'ISU-152K'}
{'tank_id': 43553, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/usa-A141_M_IV_Y.png', 'battles': 684, 'avg_earnings': 78753, 'avg_profit': 36989, 'avg_ammo_cost': 27067, 'cost_per_shot': 2670, 'avg_repair_cost': 6608, 'avg_consumables_cost': 8087, 'earnings_per_minute': 15599, 'profit_per_minute': 7327, 'class': 'HT', 'isPrem': True, 'name': 'M-IV-Y'}
{'tank_id': 61505, 'tier': 8, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F97_ELC_EVEN_90.png', 'battles': 22786, 'avg_earnings': 65650, 'avg_profit': 36922, 'avg_ammo_cost': 10421, 'cost_per_shot': 1831, 'avg_repair_cost': 4731, 'avg_consumables_cost': 13574, 'earnings_per_minute': 13887, 'profit_per_minute': 7810, 'class': 'LT', 'isPrem': True, 'name': 'ELC EVEN 90'}
{'tank_id': 46609, 'tier': 8, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G142_M48RPz.png', 'battles': 399, 'avg_earnings': 80528, 'avg_profit': 36827, 'avg_ammo_cost': 27598, 'cost_per_shot': 2053, 'avg_repair_cost': 7399, 'avg_consumables_cost': 8702, 'earnings_per_minute': 14727, 'profit_per_minute': 6735, 'class': 'MT', 'isPrem': True, 'name': 'M48 RPz'}
{'tank_id': 64273, 'tier': 8, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G119_Pz58_Mutz.png', 'battles': 561, 'avg_earnings': 57910, 'avg_profit': 36735, 'avg_ammo_cost': 10296, 'cost_per_shot': 1085, 'avg_repair_cost': 6779, 'avg_consumables_cost': 4099, 'earnings_per_minute': 11482, 'profit_per_minute': 7283, 'class': 'MT', 'isPrem': True, 'name': 'Pz. 58 Mutz'}
{'tank_id': 49937, 'tier': 8, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G119_Panzer58_BF.png', 'battles': 380, 'avg_earnings': 59566, 'avg_profit': 36693, 'avg_ammo_cost': 13878, 'cost_per_shot': 1399, 'avg_repair_cost': 6588, 'avg_consumables_cost': 2406, 'earnings_per_minute': 10895, 'profit_per_minute': 6711, 'class': 'MT', 'isPrem': True, 'name': 'Schwarzpz.58'}
{'tank_id': 59169, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A117_T26E5_Patriot.png', 'battles': 2301, 'avg_earnings': 62797, 'avg_profit': 36660, 'avg_ammo_cost': 12746, 'cost_per_shot': 1079, 'avg_repair_cost': 8465, 'avg_consumables_cost': 4924, 'earnings_per_minute': 13381, 'profit_per_minute': 7811, 'class': 'HT', 'isPrem': True, 'name': 'T26E5 P'}
{'tank_id': 58449, 'tier': 8, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB101_FV1066_Senlac.png', 'battles': 1399, 'avg_earnings': 63147, 'avg_profit': 36642, 'avg_ammo_cost': 9716, 'cost_per_shot': 1333, 'avg_repair_cost': 5786, 'avg_consumables_cost': 11002, 'earnings_per_minute': 14654, 'profit_per_minute': 8503, 'class': 'LT', 'isPrem': True, 'name': 'Senlac'}
{'tank_id': 45569, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R158_LT_432.png', 'battles': 12052, 'avg_earnings': 66812, 'avg_profit': 36531, 'avg_ammo_cost': 8423, 'cost_per_shot': 1004, 'avg_repair_cost': 9655, 'avg_consumables_cost': 12203, 'earnings_per_minute': 15505, 'profit_per_minute': 8477, 'class': 'LT', 'isPrem': True, 'name': 'LT-432'}
{'tank_id': 62241, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A127_TL_1_LPC.png', 'battles': 654, 'avg_earnings': 67034, 'avg_profit': 36211, 'avg_ammo_cost': 17271, 'cost_per_shot': 1736, 'avg_repair_cost': 7384, 'avg_consumables_cost': 6165, 'earnings_per_minute': 13529, 'profit_per_minute': 7308, 'class': 'MT', 'isPrem': True, 'name': 'TL-1 LPC'}
{'tank_id': 60209, 'tier': 8, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/china-Ch47_BZ_176.png', 'battles': 35428, 'avg_earnings': 90774, 'avg_profit': 35887, 'avg_ammo_cost': 35713, 'cost_per_shot': 6251, 'avg_repair_cost': 7873, 'avg_consumables_cost': 11299, 'earnings_per_minute': 18873, 'profit_per_minute': 7461, 'class': 'HT', 'isPrem': True, 'name': 'BZ-176'}
{'tank_id': 62017, 'tier': 8, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F74_AMX_M4_1949_Liberte.png', 'battles': 1425, 'avg_earnings': 63662, 'avg_profit': 35645, 'avg_ammo_cost': 14754, 'cost_per_shot': 1690, 'avg_repair_cost': 8144, 'avg_consumables_cost': 5118, 'earnings_per_minute': 13704, 'profit_per_minute': 7673, 'class': 'HT', 'isPrem': True, 'name': 'AMX M4 49 L'}
{'tank_id': 13345, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A80_T26_E4_SuperPershing.png', 'battles': 3603, 'avg_earnings': 71445, 'avg_profit': 35510, 'avg_ammo_cost': 20605, 'cost_per_shot': 1784, 'avg_repair_cost': 7742, 'avg_consumables_cost': 7587, 'earnings_per_minute': 13476, 'profit_per_minute': 6698, 'class': 'MT', 'isPrem': True, 'name': 'T26E4'}
{'tank_id': 57121, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A63_M46_Patton_KR.png', 'battles': 330, 'avg_earnings': 62102, 'avg_profit': 35444, 'avg_ammo_cost': 15804, 'cost_per_shot': 1638, 'avg_repair_cost': 7946, 'avg_consumables_cost': 2907, 'earnings_per_minute': 12469, 'profit_per_minute': 7117, 'class': 'MT', 'isPrem': True, 'name': 'M46 KR'}
{'tank_id': 49, 'tier': 8, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch01_Type59.png', 'battles': 4373, 'avg_earnings': 80775, 'avg_profit': 35403, 'avg_ammo_cost': 29641, 'cost_per_shot': 2520, 'avg_repair_cost': 6960, 'avg_consumables_cost': 8770, 'earnings_per_minute': 15712, 'profit_per_minute': 6886, 'class': 'MT', 'isPrem': True, 'name': 'Type 59'}
{'tank_id': 58913, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A117_T26E5.png', 'battles': 828, 'avg_earnings': 68701, 'avg_profit': 35375, 'avg_ammo_cost': 17597, 'cost_per_shot': 1411, 'avg_repair_cost': 8393, 'avg_consumables_cost': 7334, 'earnings_per_minute': 14155, 'profit_per_minute': 7289, 'class': 'HT', 'isPrem': True, 'name': 'T26E5'}
{'tank_id': 62001, 'tier': 8, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch42_WalkerBulldog_M41D.png', 'battles': 1125, 'avg_earnings': 62147, 'avg_profit': 35340, 'avg_ammo_cost': 10951, 'cost_per_shot': 1185, 'avg_repair_cost': 6200, 'avg_consumables_cost': 9656, 'earnings_per_minute': 14981, 'profit_per_minute': 8519, 'class': 'LT', 'isPrem': True, 'name': 'M41D'}
{'tank_id': 34561, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R192_K_2.png', 'battles': 2028, 'avg_earnings': 82210, 'avg_profit': 35287, 'avg_ammo_cost': 29950, 'cost_per_shot': 3488, 'avg_repair_cost': 7849, 'avg_consumables_cost': 9123, 'earnings_per_minute': 15535, 'profit_per_minute': 6668, 'class': 'HT', 'isPrem': True, 'name': 'K-2'}
{'tank_id': 817, 'tier': 8, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch03_WZ-111.png', 'battles': 385, 'avg_earnings': 78841, 'avg_profit': 35264, 'avg_ammo_cost': 25131, 'cost_per_shot': 2853, 'avg_repair_cost': 8216, 'avg_consumables_cost': 10228, 'earnings_per_minute': 16016, 'profit_per_minute': 7164, 'class': 'HT', 'isPrem': True, 'name': 'WZ-111'}
{'tank_id': 50337, 'tier': 8, 'nation': 'Italy', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It30_CC_mod_64_Prem.png', 'battles': 6573, 'avg_earnings': 72720, 'avg_profit': 35194, 'avg_ammo_cost': 23535, 'cost_per_shot': 2872, 'avg_repair_cost': 7162, 'avg_consumables_cost': 6828, 'earnings_per_minute': 14312, 'profit_per_minute': 6926, 'class': 'TD', 'isPrem': True, 'name': 'Vipera'}
{'tank_id': 50961, 'tier': 8, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G120_M41_90_GrandFinal.png', 'battles': 1922, 'avg_earnings': 54096, 'avg_profit': 35187, 'avg_ammo_cost': 7222, 'cost_per_shot': 1051, 'avg_repair_cost': 5447, 'avg_consumables_cost': 6238, 'earnings_per_minute': 13213, 'profit_per_minute': 8594, 'class': 'LT', 'isPrem': True, 'name': 'M 41 90 GF'}
{'tank_id': 63793, 'tier': 8, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch26_59_Patton.png', 'battles': 514, 'avg_earnings': 66091, 'avg_profit': 35127, 'avg_ammo_cost': 17121, 'cost_per_shot': 1678, 'avg_repair_cost': 7286, 'avg_consumables_cost': 6556, 'earnings_per_minute': 12840, 'profit_per_minute': 6824, 'class': 'MT', 'isPrem': True, 'name': '59-Patton'}
{'tank_id': 32065, 'tier': 8, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/france-F117_Alt_Proto_AMX_30.png', 'battles': 3952, 'avg_earnings': 71994, 'avg_profit': 34809, 'avg_ammo_cost': 20605, 'cost_per_shot': 2128, 'avg_repair_cost': 7220, 'avg_consumables_cost': 9358, 'earnings_per_minute': 14654, 'profit_per_minute': 7085, 'class': 'MT', 'isPrem': True, 'name': 'A.P. AMX 30'}
{'tank_id': 54657, 'tier': 8, 'nation': 'Sweden', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S32_Bofors_Tornvagn.png', 'battles': 1791, 'avg_earnings': 72418, 'avg_profit': 34571, 'avg_ammo_cost': 22371, 'cost_per_shot': 2812, 'avg_repair_cost': 7481, 'avg_consumables_cost': 7994, 'earnings_per_minute': 14492, 'profit_per_minute': 6918, 'class': 'HT', 'isPrem': True, 'name': 'Tornvagn'}
{'tank_id': 32257, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R180_Object_274_A.png', 'battles': 4005, 'avg_earnings': 69828, 'avg_profit': 34342, 'avg_ammo_cost': 19674, 'cost_per_shot': 2091, 'avg_repair_cost': 6425, 'avg_consumables_cost': 9384, 'earnings_per_minute': 14233, 'profit_per_minute': 7000, 'class': 'MT', 'isPrem': True, 'name': 'Obj. 274a'}
{'tank_id': 51537, 'tier': 8, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB112_Caliban.png', 'battles': 4281, 'avg_earnings': 62929, 'avg_profit': 34319, 'avg_ammo_cost': 14506, 'cost_per_shot': 2917, 'avg_repair_cost': 6158, 'avg_consumables_cost': 7945, 'earnings_per_minute': 12594, 'profit_per_minute': 6868, 'class': 'HT', 'isPrem': True, 'name': 'Caliban'}
{'tank_id': 62721, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R123_Kirovets_1.png', 'battles': 1925, 'avg_earnings': 78495, 'avg_profit': 34233, 'avg_ammo_cost': 23543, 'cost_per_shot': 2707, 'avg_repair_cost': 11250, 'avg_consumables_cost': 9467, 'earnings_per_minute': 16231, 'profit_per_minute': 7078, 'class': 'HT', 'isPrem': True, 'name': 'Kirovets-1'}
{'tank_id': 64561, 'tier': 8, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch23_112.png', 'battles': 1094, 'avg_earnings': 71149, 'avg_profit': 34059, 'avg_ammo_cost': 23573, 'cost_per_shot': 2778, 'avg_repair_cost': 6575, 'avg_consumables_cost': 6940, 'earnings_per_minute': 14615, 'profit_per_minute': 6996, 'class': 'HT', 'isPrem': True, 'name': '112'}
{'tank_id': 48385, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R135_T_103.png', 'battles': 3585, 'avg_earnings': 60104, 'avg_profit': 33933, 'avg_ammo_cost': 13900, 'cost_per_shot': 1795, 'avg_repair_cost': 6529, 'avg_consumables_cost': 5741, 'earnings_per_minute': 11335, 'profit_per_minute': 6399, 'class': 'TD', 'isPrem': True, 'name': 'T-103'}
{'tank_id': 65073, 'tier': 8, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch03_WZ_111_A.png', 'battles': 362, 'avg_earnings': 74182, 'avg_profit': 33729, 'avg_ammo_cost': 20500, 'cost_per_shot': 2336, 'avg_repair_cost': 8326, 'avg_consumables_cost': 11625, 'earnings_per_minute': 14824, 'profit_per_minute': 6740, 'class': 'HT', 'isPrem': True, 'name': 'Alpine Tiger'}
{'tank_id': 61953, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R122_T44_100.png', 'battles': 2382, 'avg_earnings': 80806, 'avg_profit': 32862, 'avg_ammo_cost': 32801, 'cost_per_shot': 2714, 'avg_repair_cost': 6716, 'avg_consumables_cost': 8426, 'earnings_per_minute': 15013, 'profit_per_minute': 6105, 'class': 'MT', 'isPrem': True, 'name': 'T-44-100'}
{'tank_id': 62209, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R121_KV4_KTT.png', 'battles': 498, 'avg_earnings': 69304, 'avg_profit': 32662, 'avg_ammo_cost': 21011, 'cost_per_shot': 2272, 'avg_repair_cost': 8320, 'avg_consumables_cost': 7310, 'earnings_per_minute': 14167, 'profit_per_minute': 6676, 'class': 'TD', 'isPrem': True, 'name': 'KV-4 KTTS'}
{'tank_id': 35105, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/usa-A140_ASTRON_REX_105mm.png', 'battles': 1691, 'avg_earnings': 85441, 'avg_profit': 32376, 'avg_ammo_cost': 36093, 'cost_per_shot': 3570, 'avg_repair_cost': 6456, 'avg_consumables_cost': 10515, 'earnings_per_minute': 15874, 'profit_per_minute': 6015, 'class': 'MT', 'isPrem': True, 'name': 'ASTRON Rex'}
{'tank_id': 58657, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A115_Chrysler_K_GF.png', 'battles': 948, 'avg_earnings': 70814, 'avg_profit': 31842, 'avg_ammo_cost': 26288, 'cost_per_shot': 2692, 'avg_repair_cost': 6753, 'avg_consumables_cost': 5928, 'earnings_per_minute': 16487, 'profit_per_minute': 7413, 'class': 'HT', 'isPrem': True, 'name': 'Chrysler GF'}
{'tank_id': 48145, 'tier': 8, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G138_VK168_02_Mauerbrecher.png', 'battles': 128, 'avg_earnings': 61310, 'avg_profit': 31488, 'avg_ammo_cost': 18173, 'cost_per_shot': 2812, 'avg_repair_cost': 7883, 'avg_consumables_cost': 3765, 'earnings_per_minute': 12248, 'profit_per_minute': 6290, 'class': 'HT', 'isPrem': True, 'name': 'Mauerbrecher'}
{'tank_id': 9217, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R61_Object252.png', 'battles': 965, 'avg_earnings': 72746, 'avg_profit': 31400, 'avg_ammo_cost': 26825, 'cost_per_shot': 3109, 'avg_repair_cost': 7045, 'avg_consumables_cost': 7475, 'earnings_per_minute': 14474, 'profit_per_minute': 6247, 'class': 'HT', 'isPrem': True, 'name': 'IS-6'}
{'tank_id': 57889, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A99_T92_LT.png', 'battles': 2063, 'avg_earnings': 55677, 'avg_profit': 30669, 'avg_ammo_cost': 8406, 'cost_per_shot': 1179, 'avg_repair_cost': 5587, 'avg_consumables_cost': 11014, 'earnings_per_minute': 13269, 'profit_per_minute': 7309, 'class': 'LT', 'isPrem': True, 'name': 'T92'}
{'tank_id': 64017, 'tier': 8, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G120_M41_90.png', 'battles': 519, 'avg_earnings': 59899, 'avg_profit': 30656, 'avg_ammo_cost': 10752, 'cost_per_shot': 1593, 'avg_repair_cost': 5500, 'avg_consumables_cost': 12989, 'earnings_per_minute': 14660, 'profit_per_minute': 7503, 'class': 'LT', 'isPrem': True, 'name': 'M 41 90 mm'}
{'tank_id': 48913, 'tier': 8, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G138_VK168_02.png', 'battles': 419, 'avg_earnings': 66731, 'avg_profit': 30623, 'avg_ammo_cost': 18069, 'cost_per_shot': 2515, 'avg_repair_cost': 7990, 'avg_consumables_cost': 10048, 'earnings_per_minute': 13185, 'profit_per_minute': 6050, 'class': 'HT', 'isPrem': True, 'name': 'VK 168.01 P'}
{'tank_id': 49409, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R61_Object252_BF.png', 'battles': 668, 'avg_earnings': 60780, 'avg_profit': 30240, 'avg_ammo_cost': 17903, 'cost_per_shot': 2209, 'avg_repair_cost': 7135, 'avg_consumables_cost': 5500, 'earnings_per_minute': 13092, 'profit_per_minute': 6514, 'class': 'HT', 'isPrem': True, 'name': 'IS-6 B'}
{'tank_id': 59905, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R112_T54_45.png', 'battles': 2522, 'avg_earnings': 64834, 'avg_profit': 30234, 'avg_ammo_cost': 21905, 'cost_per_shot': 2053, 'avg_repair_cost': 7029, 'avg_consumables_cost': 5664, 'earnings_per_minute': 13175, 'profit_per_minute': 6144, 'class': 'MT', 'isPrem': True, 'name': 'T-54 mod. 1'}
{'tank_id': 63233, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R128_KV4_Kreslavskiy.png', 'battles': 226, 'avg_earnings': 66788, 'avg_profit': 30206, 'avg_ammo_cost': 17502, 'cost_per_shot': 1955, 'avg_repair_cost': 10559, 'avg_consumables_cost': 8519, 'earnings_per_minute': 15142, 'profit_per_minute': 6848, 'class': 'HT', 'isPrem': True, 'name': 'KV-4 Kresl.'}
{'tank_id': 56913, 'tier': 8, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB94_Centurion_Mk5-1_RAAC.png', 'battles': 3347, 'avg_earnings': 63223, 'avg_profit': 29315, 'avg_ammo_cost': 18996, 'cost_per_shot': 1679, 'avg_repair_cost': 7383, 'avg_consumables_cost': 7528, 'earnings_per_minute': 13044, 'profit_per_minute': 6048, 'class': 'MT', 'isPrem': True, 'name': 'Centurion 5/1'}
{'tank_id': 60193, 'tier': 8, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A115_Chrysler_K.png', 'battles': 540, 'avg_earnings': 73386, 'avg_profit': 29074, 'avg_ammo_cost': 31406, 'cost_per_shot': 3161, 'avg_repair_cost': 6710, 'avg_consumables_cost': 6194, 'earnings_per_minute': 14844, 'profit_per_minute': 5881, 'class': 'HT', 'isPrem': True, 'name': 'Chrysler K'}
{'tank_id': 59985, 'tier': 8, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB99_Turtle_Mk1.png', 'battles': 2468, 'avg_earnings': 72307, 'avg_profit': 29042, 'avg_ammo_cost': 26921, 'cost_per_shot': 2295, 'avg_repair_cost': 7765, 'avg_consumables_cost': 8577, 'earnings_per_minute': 13124, 'profit_per_minute': 5271, 'class': 'TD', 'isPrem': True, 'name': 'Turtle I'}
{'tank_id': 52305, 'tier': 8, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB109_GSOR_1008.png', 'battles': 6470, 'avg_earnings': 74571, 'avg_profit': 28974, 'avg_ammo_cost': 31876, 'cost_per_shot': 3201, 'avg_repair_cost': 6018, 'avg_consumables_cost': 7702, 'earnings_per_minute': 12944, 'profit_per_minute': 5029, 'class': 'TD', 'isPrem': True, 'name': 'GSOR 1008'}
{'tank_id': 54145, 'tier': 9, 'nation': 'Sweden', 'image': 'https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/sweden-S31_Strv_K.png', 'battles': 1252, 'avg_earnings': 80103, 'avg_profit': 28767, 'avg_ammo_cost': 25016, 'cost_per_shot': 2510, 'avg_repair_cost': 17492, 'avg_consumables_cost': 8826, 'earnings_per_minute': 14826, 'profit_per_minute': 5324, 'class': 'HT', 'isPrem': True, 'name': 'Strv K'}
